year,state,electiondistrict,runoff,special,candidate,party,writein,candidatevotes,totalvotes
1978,California,CA14,FALSE,FALSE,Norman D. Shumway,republican,FALSE,95962,179727
1978,California,CA14,FALSE,FALSE,John J. McFall,democrat,FALSE,76602,179727
1978,California,CA14,FALSE,FALSE,George Darold Waldron,american independent,FALSE,7163,179727
1978,California,CA15,FALSE,FALSE,Tony Coelho,democrat,FALSE,75212,125126
1978,California,CA15,FALSE,FALSE,Chris Patterakis,republican,FALSE,49914,125126
1978,California,CA16,FALSE,FALSE,Eric Seastrand,republican,FALSE,65808,170358
1978,California,CA16,FALSE,FALSE,Leon E. Panetta,democrat,FALSE,104550,170358
1978,California,CA17,FALSE,FALSE,Charles Pashayan Jr.,republican,FALSE,81296,149181
1978,California,CA17,FALSE,FALSE,John Krebs,democrat,FALSE,67885,149181
1978,California,CA18,FALSE,FALSE,Bob Sogge,democrat,FALSE,58900,144563
1978,California,CA18,FALSE,FALSE,William M. Thomas,republican,FALSE,85663,144563
1978,California,CA19,FALSE,FALSE,Jerry Zamos,democrat,FALSE,41672,171751
1978,California,CA19,FALSE,FALSE,Milton Shiro Takei,peace and freedom,FALSE,6887,171751
1978,California,CA19,FALSE,FALSE,Robert J. Lagomarsino,republican,FALSE,123192,171751
1978,California,CA20,FALSE,FALSE,Barry M. Goldwater,republican,FALSE,129714,195409
1978,California,CA20,FALSE,FALSE,Pat Lear,democrat,FALSE,65695,195409
1978,California,CA21,FALSE,FALSE,Bill Hill,peace and freedom,FALSE,5750,124138
1978,California,CA21,FALSE,FALSE,James C. Corman,democrat,FALSE,73869,124138
1978,California,CA21,FALSE,FALSE,Rod Walsh,republican,FALSE,44519,124138
1978,California,CA22,FALSE,FALSE,Carlos J. Moorhead,republican,FALSE,99502,153944
1978,California,CA22,FALSE,FALSE,Robert S. Henry,democrat,FALSE,54442,153944
1978,California,CA23,FALSE,FALSE,Joseph Barbara,republican,FALSE,61496,178994
1978,California,CA23,FALSE,FALSE,Anthony C. Beilenson,democrat,FALSE,117498,178994
1978,California,CA24,FALSE,FALSE,Howard G. Schaefer,republican,FALSE,44243,135771
1978,California,CA24,FALSE,FALSE,Kevin Casey Peters,peace and freedom,FALSE,6453,135771
1978,California,CA24,FALSE,FALSE,Henry A. Waxman,democrat,FALSE,85075,135771
1978,California,CA25,FALSE,FALSE,Edward R. Roybal,democrat,FALSE,45881,68086
1978,California,CA25,FALSE,FALSE,Robert K. Watson,republican,FALSE,22205,68086
1978,California,CA26,FALSE,FALSE,John H. Rousselot,republican,FALSE,113059,113059
1978,California,CA27,FALSE,FALSE,Robert K. Dornan,republican,FALSE,89392,175272
1978,California,CA27,FALSE,FALSE,Carey Peek,democrat,FALSE,85880,175272
1978,California,CA28,FALSE,FALSE,Julian C. Dixon,democrat,FALSE,97592,97592
1978,California,CA29,FALSE,FALSE,Augustus G. Hawkins,democrat,FALSE,65214,76726
1978,California,CA29,FALSE,FALSE,Uriah J. Fields,republican,FALSE,11512,76726
1978,California,CA30,FALSE,FALSE,Henry Ares,republican,FALSE,26511,92752
1978,California,CA30,FALSE,FALSE,George E. Danielson,democrat,FALSE,66241,92752
1978,California,CA31,FALSE,FALSE,Charles H. Wilson,democrat,FALSE,55667,82157
1978,California,CA31,FALSE,FALSE,Don Grimshaw,republican,FALSE,26490,82157
1978,California,CA32,FALSE,FALSE,Glenn M. Anderson,democrat,FALSE,74004,103609
1978,California,CA32,FALSE,FALSE,Sonya Mathison,republican,FALSE,23242,103609
1978,California,CA32,FALSE,FALSE,Ida Bader,american independent,FALSE,6363,103609
1978,California,CA33,FALSE,FALSE,Dennis S. Kazarian,democrat,FALSE,62540,142073
1978,California,CA33,FALSE,FALSE,Wayne Grisham,republican,FALSE,79533,142073
1978,California,CA34,FALSE,FALSE,Lawrence John Stafford,american independent,FALSE,4410,168572
1978,California,CA34,FALSE,FALSE,Dan Lungren,republican,FALSE,90554,168572
1978,California,CA34,FALSE,FALSE,Mark Hannaford,democrat,FALSE,73608,168572
1978,California,CA35,FALSE,FALSE,David Dreier,republican,FALSE,68442,148830
1978,California,CA35,FALSE,FALSE,Jim Lloyd,democrat,FALSE,80388,148830
1978,California,CA36,FALSE,FALSE,Dana Warren Carmody,republican,FALSE,47417,127865
1978,California,CA36,FALSE,FALSE,George E. Brown Jr.,democrat,FALSE,80448,127865
1978,California,CA37,FALSE,FALSE,Dan Corcoran,democrat,FALSE,60463,173588
1978,California,CA37,FALSE,FALSE,Jerry Lewis,republican,FALSE,106581,173588
1978,California,CA37,FALSE,FALSE,Bernard Wahl,american independent,FALSE,6544,173588
1978,California,CA38,FALSE,FALSE,Dan Goedeke,republican,FALSE,53298,128769
1978,California,CA38,FALSE,FALSE,Jerry M. Patterson,democrat,FALSE,75471,128769
1978,California,CA39,FALSE,FALSE,William E. Dannemeyer,republican,FALSE,112160,176051
1978,California,CA39,FALSE,FALSE,William E. Farris,democrat,FALSE,63891,176051
1978,California,CA40,FALSE,FALSE,Jim McGuy,democrat,FALSE,76358,224240
1978,California,CA40,FALSE,FALSE,Robert E. Badham,republican,FALSE,147882,224240
1978,California,CA41,FALSE,FALSE,King Golden Jr.,democrat,FALSE,77540,185225
1978,California,CA41,FALSE,FALSE,Bob Wilson,republican,FALSE,107685,185225
1978,California,CA42,FALSE,FALSE,Lionel Van Deerlin,democrat,FALSE,85126,115445
1978,California,CA42,FALSE,FALSE,Lawrence C. Mattera,republican,FALSE,30319,115445
1978,California,CA43,FALSE,FALSE,Ruben B. Brooks,democrat,FALSE,76308,243458
1978,California,CA43,FALSE,FALSE,Clair W. Burgener,republican,FALSE,167150,243458
1978,Colorado,CO1,FALSE,FALSE,Gene Hutcheson,republican,FALSE,49845,134630
1978,Colorado,CO1,FALSE,FALSE,Susan Lorraine,socialist workers,FALSE,2043,134630
1978,Colorado,CO1,FALSE,FALSE,Pat Schroeder,democrat,FALSE,82742,134630
1978,Colorado,CO2,FALSE,FALSE,Tim Wirth,democrat,FALSE,98889,186961
1978,Colorado,CO2,FALSE,FALSE,Ed Scott,republican,FALSE,88072,186961
1978,Colorado,CO3,FALSE,FALSE,Ray Kogovsek,democrat,FALSE,69669,141442
1978,Colorado,CO3,FALSE,FALSE,Harold L. McCormick,republican,FALSE,69303,141442
1978,Colorado,CO3,FALSE,FALSE,Henry John Olshaw,independent,FALSE,2470,141442
1978,Colorado,CO4,FALSE,FALSE,James P.  (Jim) Johnson,republican,FALSE,103121,168542
1978,Colorado,CO4,FALSE,FALSE,Morgan Smith,democrat,FALSE,65421,168542
1978,Colorado,CO5,FALSE,FALSE,L. W. Dan Bridges,independent,FALSE,8933,153780
1978,Colorado,CO5,FALSE,FALSE,Ken Kramer,republican,FALSE,91933,153780
1978,Colorado,CO5,FALSE,FALSE,Gerry Frank,democrat,FALSE,52914,153780
1978,Connecticut,CT1,FALSE,FALSE,Ben F. Andrews Jr.,republican,FALSE,67828,172564
1978,Connecticut,CT1,FALSE,FALSE,William R. Cotter,democrat,FALSE,102749,172564
1978,Connecticut,CT1,FALSE,FALSE,Donna C. McDonough,united states labor,FALSE,1965,172564
1978,Connecticut,CT1,FALSE,FALSE,scatter,,FALSE,22,172564
1978,Connecticut,CT2,FALSE,FALSE,scatter,,FALSE,23,166814
1978,Connecticut,CT2,FALSE,FALSE,Christopher J. Dodd,democrat,FALSE,116624,166814
1978,Connecticut,CT2,FALSE,FALSE,Thomas Hudson Connell,republican,FALSE,50167,166814
1978,Connecticut,CT3,FALSE,FALSE,Robert N. Giaimo,democrat,FALSE,96830,166587
1978,Connecticut,CT3,FALSE,FALSE,Joelle R. Fishman,communist,FALSE,3068,166587
1978,Connecticut,CT3,FALSE,FALSE,John G. Pucciano,republican,FALSE,66663,166587
1978,Connecticut,CT3,FALSE,FALSE,scatter,,FALSE,26,166587
1978,Connecticut,CT4,FALSE,FALSE,scatter,,FALSE,11,143919
1978,Connecticut,CT4,FALSE,FALSE,Michael G. Morgan,democrat,FALSE,59918,143919
1978,Connecticut,CT4,FALSE,FALSE,Stewart B. McKinney,republican,FALSE,83990,143919
1978,Connecticut,CT5,FALSE,FALSE,scatter,,FALSE,13,184913
1978,Connecticut,CT5,FALSE,FALSE,William R. Ratchford,democrat,FALSE,96738,184913
1978,Connecticut,CT5,FALSE,FALSE,George C. Guidera,republican,FALSE,88162,184913
1978,Connecticut,CT6,FALSE,FALSE,scatter,,FALSE,23,186224
1978,Connecticut,CT6,FALSE,FALSE,Daniel F. Mackinnon,republican,FALSE,66664,186224
1978,Connecticut,CT6,FALSE,FALSE,Anthony Toby Moffett,democrat,FALSE,119537,186224
1978,Delaware,DE0,FALSE,FALSE,Thomas B. Evans Jr.,republican,FALSE,91689,157566
1978,Delaware,DE0,FALSE,FALSE,James E. Hicks,american independent,FALSE,1014,157566
1978,Delaware,DE0,FALSE,FALSE,Gary E. Hindes,democrat,FALSE,64863,157566
1978,Florida,FL1,FALSE,FALSE,Warren Briggs,republican,FALSE,49715,135323
1978,Florida,FL1,FALSE,FALSE,Earl Dewitt Hutto,democrat,FALSE,85608,135323
1978,Florida,FL2,FALSE,FALSE,Pete Brathwaite,republican,FALSE,25148,137797
1978,Florida,FL2,FALSE,FALSE,Don Fuqua,democrat,FALSE,112649,137797
1978,Florida,FL3,FALSE,FALSE,Charles E. Bennett,democrat,FALSE,1,1
1978,Florida,FL4,FALSE,FALSE,Bill Chappell Jr.,democrat,FALSE,113302,154949
1978,Florida,FL4,FALSE,FALSE,Tom Boney,republican,FALSE,41647,154949
1978,Florida,FL5,FALSE,FALSE,David Ryan Best,democrat,FALSE,101867,208186
1978,Florida,FL5,FALSE,FALSE,Richard Kelly,republican,FALSE,106319,208186
1978,Florida,FL6,FALSE,FALSE,C. W. Bill Young,republican,FALSE,150694,191348
1978,Florida,FL6,FALSE,FALSE,Jim Christison,democrat,FALSE,40654,191348
1978,Florida,FL7,FALSE,FALSE,Sam M. Gibbons,democrat,FALSE,1,1
1978,Florida,FL8,FALSE,FALSE,Andy Ireland,democrat,FALSE,1,1
1978,Florida,FL9,FALSE,FALSE,Edward J. Gurney,republican,FALSE,56074,145617
1978,Florida,FL9,FALSE,FALSE,Bill Nelson,democrat,FALSE,89543,145617
1978,Florida,FL10,FALSE,FALSE,L. A. (Skip) Bafalis,republican,FALSE,1,1
1978,Florida,FL11,FALSE,FALSE,Bill James,republican,FALSE,99757,223103
1978,Florida,FL11,FALSE,FALSE,Dan Mica,democrat,FALSE,123346,223103
1978,Florida,FL12,FALSE,FALSE,Edward J. Stack,democrat,FALSE,107037,173647
1978,Florida,FL12,FALSE,FALSE,J. Herbert Burke,republican,FALSE,66610,173647
1978,Florida,FL13,FALSE,FALSE,William Lehman,democrat,FALSE,1,1
1978,Florida,FL14,FALSE,FALSE,Al Cardenas,republican,FALSE,38081,103283
1978,Florida,FL14,FALSE,FALSE,Claude Pepper,democrat,FALSE,65202,103283
1978,Florida,FL15,FALSE,FALSE,Dante B. Fascell,democrat,FALSE,108837,146734
1978,Florida,FL15,FALSE,FALSE,Herbert J. Hoodwin,republican,FALSE,37897,146734
1978,Georgia,GA1,FALSE,FALSE,Bo Ginn,democrat,FALSE,36961,36962
1978,Georgia,GA1,FALSE,FALSE,NA,NA,TRUE,1,36962
1978,Georgia,GA2,FALSE,FALSE,Dawson Mathis,democrat,FALSE,42234,42236
1978,Georgia,GA2,FALSE,FALSE,NA,NA,TRUE,2,42236
1978,Georgia,GA3,FALSE,FALSE,NA,NA,TRUE,1,54882
1978,Georgia,GA3,FALSE,FALSE,Jack Brinkley,democrat,FALSE,54881,54882
1978,Georgia,GA4,FALSE,FALSE,Elliott H. Levitas,democrat,FALSE,60284,74513
1978,Georgia,GA4,FALSE,FALSE,NA,NA,TRUE,8,74513
1978,Georgia,GA4,FALSE,FALSE,Homer Cheung,republican,FALSE,14221,74513
1978,Georgia,GA5,FALSE,FALSE,Wyche Fowler Jr.,democrat,FALSE,52739,69875
1978,Georgia,GA5,FALSE,FALSE,Thomas P. Bowles Jr.,republican,FALSE,17132,69875
1978,Georgia,GA5,FALSE,FALSE,NA,NA,TRUE,4,69875
1978,Georgia,GA6,FALSE,FALSE,NA,NA,TRUE,11,86540
1978,Georgia,GA6,FALSE,FALSE,Newton Leroy Gingrich,republican,FALSE,47078,86540
1978,Georgia,GA6,FALSE,FALSE,Virginia Shapard,democrat,FALSE,39451,86540
1978,Georgia,GA7,FALSE,FALSE,Larry P. McDonald,democrat,FALSE,47090,70826
1978,Georgia,GA7,FALSE,FALSE,NA,NA,TRUE,38,70826
1978,Georgia,GA7,FALSE,FALSE,Earnest Norsworthy,republican,FALSE,23698,70826
1978,Georgia,GA8,FALSE,FALSE,NA,NA,TRUE,9,41193
1978,Georgia,GA8,FALSE,FALSE,Billy Lee Evans,democrat,FALSE,41184,41193
1978,Georgia,GA9,FALSE,FALSE,David G. Ashworth,republican,FALSE,14172,61437
1978,Georgia,GA9,FALSE,FALSE,Ed Jenkins,democrat,FALSE,47264,61437
1978,Georgia,GA9,FALSE,FALSE,NA,NA,TRUE,1,61437
1978,Georgia,GA10,FALSE,FALSE,NA,NA,TRUE,8,50130
1978,Georgia,GA10,FALSE,FALSE,Doug Barnard,democrat,FALSE,50122,50130
1978,Hawaii,HI1,FALSE,FALSE,Debra Figueroa,aloha democratic,FALSE,2095,115412
1978,Hawaii,HI1,FALSE,FALSE,Cecil (Cee) Heftel,democrat,FALSE,84552,115412
1978,Hawaii,HI1,FALSE,FALSE,William D. Spillane,republican,FALSE,24470,115412
1978,Hawaii,HI1,FALSE,FALSE,Peter David Larsen,libertarian,FALSE,4295,115412
1978,Hawaii,HI2,FALSE,FALSE,Daniel K. Akaka,democrat,FALSE,118272,137957
1978,Hawaii,HI2,FALSE,FALSE,Charlie Isaak,republican,FALSE,15697,137957
1978,Hawaii,HI2,FALSE,FALSE,Amelia L. Fritts,libertarian,FALSE,3988,137957
1978,Idaho,ID1,FALSE,FALSE,Roy Truby,democrat,FALSE,57972,144652
1978,Idaho,ID1,FALSE,FALSE,Steven D. Symms,republican,FALSE,86680,144652
1978,Idaho,ID2,FALSE,FALSE,Stan Kress,democrat,FALSE,60040,140631
1978,Idaho,ID2,FALSE,FALSE,George Hansen,republican,FALSE,80591,140631
1978,Illinois,IL1,FALSE,FALSE,Bennett M. Stewart,democrat,FALSE,47581,81279
1978,Illinois,IL1,FALSE,FALSE,A. A. Rayner,republican,FALSE,33540,81279
1978,Illinois,IL1,FALSE,FALSE,NA,NA,TRUE,158,81279
1978,Illinois,IL2,FALSE,FALSE,NA,NA,TRUE,3,94077
1978,Illinois,IL2,FALSE,FALSE,Carl Stanley Holmes,independent,FALSE,2064,94077
1978,Illinois,IL2,FALSE,FALSE,Morgan F. Murphy,democrat,FALSE,80906,94077
1978,Illinois,IL2,FALSE,FALSE,James P. Wognum,republican,FALSE,11104,94077
1978,Illinois,IL3,FALSE,FALSE,Robert L. Dunne,republican,FALSE,51098,146800
1978,Illinois,IL3,FALSE,FALSE,NA,NA,TRUE,1,146800
1978,Illinois,IL3,FALSE,FALSE,Martin A. Russo,democrat,FALSE,95701,146800
1978,Illinois,IL4,FALSE,FALSE,NA,NA,TRUE,6,141229
1978,Illinois,IL4,FALSE,FALSE,Andrew Thomas,democrat,FALSE,46788,141229
1978,Illinois,IL4,FALSE,FALSE,Edward J. Derwinski,republican,FALSE,94435,141229
1978,Illinois,IL5,FALSE,FALSE,NA,NA,TRUE,2,117506
1978,Illinois,IL5,FALSE,FALSE,John G. Fary,democrat,FALSE,98702,117506
1978,Illinois,IL5,FALSE,FALSE,Joseph A. Barracca,republican,FALSE,18802,117506
1978,Illinois,IL6,FALSE,FALSE,Jeanne P. Quinn,democrat,FALSE,44543,131737
1978,Illinois,IL6,FALSE,FALSE,Henry J. Hyde,republican,FALSE,87193,131737
1978,Illinois,IL6,FALSE,FALSE,NA,NA,TRUE,1,131737
1978,Illinois,IL7,FALSE,FALSE,James C. Holt,republican,FALSE,10273,74989
1978,Illinois,IL7,FALSE,FALSE,Cardiss Collins,democrat,FALSE,64716,74989
1978,Illinois,IL8,FALSE,FALSE,Dan Rostenkowski,democrat,FALSE,81457,94762
1978,Illinois,IL8,FALSE,FALSE,NA,NA,TRUE,3,94762
1978,Illinois,IL8,FALSE,FALSE,Carl C. LoDico,republican,FALSE,13302,94762
1978,Illinois,IL9,FALSE,FALSE,NA,NA,TRUE,1,116217
1978,Illinois,IL9,FALSE,FALSE,Sidney R. Yates,democrat,FALSE,87543,116217
1978,Illinois,IL9,FALSE,FALSE,John M. Collins,republican,FALSE,28673,116217
1978,Illinois,IL10,FALSE,FALSE,NA,NA,TRUE,1,178309
1978,Illinois,IL10,FALSE,FALSE,John E. Porter,republican,FALSE,88829,178309
1978,Illinois,IL10,FALSE,FALSE,Abner J. Mikva,democrat,FALSE,89479,178309
1978,Illinois,IL11,FALSE,FALSE,NA,NA,TRUE,3,152412
1978,Illinois,IL11,FALSE,FALSE,Frank Annunzio,democrat,FALSE,112365,152412
1978,Illinois,IL11,FALSE,FALSE,John Hoeger,republican,FALSE,40044,152412
1978,Illinois,IL12,FALSE,FALSE,Philip M. Crane,republican,FALSE,110503,138935
1978,Illinois,IL12,FALSE,FALSE,NA,NA,TRUE,8,138935
1978,Illinois,IL12,FALSE,FALSE,Gilbert Bogen,democrat,FALSE,28424,138935
1978,Illinois,IL13,FALSE,FALSE,NA,NA,TRUE,3,104738
1978,Illinois,IL13,FALSE,FALSE,Robert M. McClory,republican,FALSE,64060,104738
1978,Illinois,IL13,FALSE,FALSE,Frederick J. Steffen,democrat,FALSE,40675,104738
1978,Illinois,IL14,FALSE,FALSE,John N. Erlenborn,republican,FALSE,118741,158179
1978,Illinois,IL14,FALSE,FALSE,James A. Romanyak,democrat,FALSE,39438,158179
1978,Illinois,IL15,FALSE,FALSE,Tim L. Hall,democrat,FALSE,48756,129612
1978,Illinois,IL15,FALSE,FALSE,Tom Corcoran,republican,FALSE,80856,129612
1978,Illinois,IL16,FALSE,FALSE,John B. Anderson,republican,FALSE,76752,117309
1978,Illinois,IL16,FALSE,FALSE,NA,NA,TRUE,86,117309
1978,Illinois,IL16,FALSE,FALSE,Ernest W. Dahlin,democrat,FALSE,40471,117309
1978,Illinois,IL17,FALSE,FALSE,George M. O'Brien,republican,FALSE,94375,133635
1978,Illinois,IL17,FALSE,FALSE,Clifford J. Sinclair,democrat,FALSE,39260,133635
1978,Illinois,IL18,FALSE,FALSE,NA,NA,TRUE,14,130514
1978,Illinois,IL18,FALSE,FALSE,Robert H. Michel,republican,FALSE,85973,130514
1978,Illinois,IL18,FALSE,FALSE,Virgil R. Grunkmeyer,democrat,FALSE,44527,130514
1978,Illinois,IL19,FALSE,FALSE,NA,NA,TRUE,20,89790
1978,Illinois,IL19,FALSE,FALSE,Tom Railsback,republican,FALSE,89770,89790
1978,Illinois,IL20,FALSE,FALSE,Victor Roberts,democrat,FALSE,48426,159480
1978,Illinois,IL20,FALSE,FALSE,Paul Findley,republican,FALSE,111054,159480
1978,Illinois,IL21,FALSE,FALSE,Edward R. Madigan,republican,FALSE,97473,124527
1978,Illinois,IL21,FALSE,FALSE,Ken Baughman,democrat,FALSE,27054,124527
1978,Illinois,IL22,FALSE,FALSE,NA,NA,TRUE,1,159383
1978,Illinois,IL22,FALSE,FALSE,Terry L. Bruce,democrat,FALSE,73331,159383
1978,Illinois,IL22,FALSE,FALSE,Daniel B. Crane,republican,FALSE,86051,159383
1978,Illinois,IL23,FALSE,FALSE,Melvin Price,democrat,FALSE,74247,100105
1978,Illinois,IL23,FALSE,FALSE,Daniel J. Stack,republican,FALSE,25858,100105
1978,Illinois,IL24,FALSE,FALSE,John T. Anderson,republican,FALSE,57763,168061
1978,Illinois,IL24,FALSE,FALSE,Paul Simon,democrat,FALSE,110298,168061
